candidate_season_key,season_id,season_name,candidate_name,survival_time,event,final_position_raw,final_departure_cause,audit_reason,proposal_reason,source_url_1,source_excerpt_1,reviewed_departure_cause,mechanism_present_in_season,source_url_review,source_excerpt_review,confidence,review_status,reviewer_notes,allowed_departure_causes
KL13::florence delbarre reuter,KL13,Koh-Lanta : Raja Ampat,Florence Delbarre Reuter,12.0,1,10th Voted Out 3rd jury member Day 27,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::virginie jarry,KL13,Koh-Lanta : Raja Ampat,Virginie Jarry,13.0,1,Medically evacuated 4th jury member Day 33,MEDICAL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=ABANDON_MEDICAL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::patricia morel,KL13,Koh-Lanta : Raja Ampat,Patricia Morel,14.0,1,12th Voted Out 5th jury member Day 33,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::alexandra pouillon,KL13,Koh-Lanta : Raja Ampat,Alexandra Pouillon,15.0,1,13th Voted Out 6th jury member Day 36,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::martin bazin,KL13,Koh-Lanta : Raja Ampat,Martin Bazin,16.0,1,14th Voted Out 7th jury member Day 39,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::ella gbezan,KL13,Koh-Lanta : Raja Ampat,Ella Gbezan,17.0,1,Lost Challenge 8th jury member Day 40,ELIMINATION_CHALLENGE,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=EPREUVE_ELIMINATOIRE,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::laurent maistret,KL13,Koh-Lanta : Raja Ampat,Laurent Maistret,18.0,1,15th Voted Out 9th jury member Day 41,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::teheiura teahui,KL13,Koh-Lanta : Raja Ampat,Teheiura Teahui,19.0,1,Runner-up Day 41,JURY_FINAL_DECISION,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,Le candidat atteint le jury final mais perd la décision finale des jurés. Cette sortie est distincte de l'orientation et des poteaux.,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL13::gérard urdampilleta,KL13,Koh-Lanta : Raja Ampat,Gérard Urdampilleta,20.0,0,Sole Survivor Day 41,CENSORED_WINNER,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::babeth delettre,KL17,Koh-Lanta : Johor,Babeth Delettre,1.0,1,1st Voted Out Day 3,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::marie-anne queniart,KL17,Koh-Lanta : Johor,Marie-Anne Queniart,2.0,1,2nd Voted Out Day 6,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::benoît jorion-fahy,KL17,Koh-Lanta : Johor,Benoît Jorion-Fahy,3.0,1,3rd Voted Out Day 9,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::manon allender,KL17,Koh-Lanta : Johor,Manon Allender,4.0,1,Left Competition Day 12,VOLUNTARY,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,Départ choisi volontairement par la candidate.,https://kohlanta.fandom.com/fr/wiki/Manon_Allender,Manon décide de quitter volontairement l'aventure au jour 12 en raison du stress et de son état de santé.,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::loïc crespin,KL17,Koh-Lanta : Johor,Loïc Crespin,5.0,1,Medically evacuated Day 13,MEDICAL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=ABANDON_MEDICAL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::isabelle haouzi,KL17,Koh-Lanta : Johor,Isabelle Haouzi,6.0,1,5th Voted Out Day 15,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::margot perrot houwaer,KL17,Koh-Lanta : Johor,Margot Perrot Houwaer,7.0,1,Medically evacuated Day 19,MEDICAL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=ABANDON_MEDICAL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::alban pellegrin,KL17,Koh-Lanta : Johor,Alban Pellegrin,8.0,1,7th Voted Out 1st jury member Day 19,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::corinne bargoin samuelian,KL17,Koh-Lanta : Johor,Corinne Bargoin Samuelian,9.0,1,Medically evacuated 2nd jury member Day 21,MEDICAL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=ABANDON_MEDICAL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::cédric giosserand-lucas,KL17,Koh-Lanta : Johor,Cédric Giosserand-Lucas,10.0,1,9th Voted Out 3rd jury member Day 23,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::charlaine cuny,KL17,Koh-Lanta : Johor,Charlaine Cuny,11.0,1,10th Voted Out 4th jury member Day 26,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::nessim kouachi,KL17,Koh-Lanta : Johor,Nessim Kouachi,12.0,1,11th Voted Out 5th jury member Day 26,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::jeff santiago,KL17,Koh-Lanta : Johor,Jeff Santiago,13.0,1,12th Voted Out 6th jury member Day 29,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::christophe pendon,KL17,Koh-Lanta : Johor,Christophe Pendon,14.0,1,13th Voted Out 7th jury member Day 32,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::jessica potel,KL17,Koh-Lanta : Johor,Jessica Potel,15.0,1,14th Voted Out 8th jury member Day 34,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::sébastien ballesteros,KL17,Koh-Lanta : Johor,Sébastien Ballesteros,16.0,1,15th Voted Out 9th jury member Day 37,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::bruno peisey,KL17,Koh-Lanta : Johor,Bruno Peisey,17.0,1,Lost Challenge 10th jury member Day 38,ELIMINATION_CHALLENGE,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=EPREUVE_ELIMINATOIRE,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::mélissa bastin,KL17,Koh-Lanta : Johor,Mélissa Bastin,18.0,1,15th Voted Out 11th jury member Day 39,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::chantel ménard,KL17,Koh-Lanta : Johor,Chantel Ménard,19.0,1,Runner-up Day 40,JURY_FINAL_DECISION,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,Le candidat atteint le jury final mais perd la décision finale des jurés. Cette sortie est distincte de l'orientation et des poteaux.,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL17::marc rambaud,KL17,Koh-Lanta : Johor,Marc Rambaud,20.0,0,Sole Survivor Day 40,CENSORED_WINNER,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::charlie vincent-mussard,KL18,Koh-Lanta : Thaïlande,Charlie Vincent-Mussard,1.0,1,Left Competition Day 3,VOLUNTARY,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,Départ choisi volontairement par la candidate.,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Tha%C3%AFlande,"Charlie quitte volontairement le jeu au jour 3 après une crise de migraine, bien qu'elle ait été déclarée apte à continuer.",,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::laurence corbellotti,KL18,Koh-Lanta : Thaïlande,Laurence Corbellotti,2.0,1,1st Voted Out Day 3,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::marius torterat,KL18,Koh-Lanta : Thaïlande,Marius Torterat,3.0,1,Left Competition Day 6,VOLUNTARY,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,Départ choisi volontairement par le candidat.,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Tha%C3%AFlande,"Marius décide de quitter volontairement l'aventure au jour 6, se sentant oppressé par les caméras et l'aspect télé-réalité.",,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::céline parat-yeghiayan,KL18,Koh-Lanta : Thaïlande,Céline Parat-Yeghiayan,4.0,1,2nd Voted Out Day 6,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::huw francis,KL18,Koh-Lanta : Thaïlande,Huw Francis,5.0,1,3rd Voted Out Day 9,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::carole poncelet,KL18,Koh-Lanta : Thaïlande,Carole Poncelet,6.0,1,4th Voted Out Day 12,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
"KL18::laurence ""lolo"" facione",KL18,Koh-Lanta : Thaïlande,"Laurence ""Lolo"" Facione",7.0,1,5th Voted Out Day 15,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::amir doukhan,KL18,Koh-Lanta : Thaïlande,Amir Doukhan,8.0,1,6th Voted Out Day 17,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::cassandre girard,KL18,Koh-Lanta : Thaïlande,Cassandre Girard,9.0,1,Lost Duel 1st jury member Day 19,ELIMINATION_CHALLENGE,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=DUEL_EXIL_PERDU,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::romain palazzetti,KL18,Koh-Lanta : Thaïlande,Romain Palazzetti,10.0,1,7th Voted Out 2nd jury member Day 20,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::julien castro,KL18,Koh-Lanta : Thaïlande,Julien Castro,11.0,1,8th Voted Out 3rd jury member Day 23,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::laureen hugel,KL18,Koh-Lanta : Thaïlande,Laureen Hugel,12.0,1,9th Voted Out 4th jury member Day 26,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::steve best,KL18,Koh-Lanta : Thaïlande,Steve Best,13.0,1,10th Voted Out 5th jury member Day 26,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::carine cazals,KL18,Koh-Lanta : Thaïlande,Carine Cazals,14.0,1,11th Voted Out 6th jury member Day 29,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::karima neggaz,KL18,Koh-Lanta : Thaïlande,Karima Neggaz,15.0,1,12th Voted Out 7th jury member Day 32,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::nicolas rouyé,KL18,Koh-Lanta : Thaïlande,Nicolas Rouyé,16.0,1,13th Voted Out 8th jury member Day 34,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::alain chrisostome,KL18,Koh-Lanta : Thaïlande,Alain Chrisostome,17.0,1,14th Voted Out 9th jury member Day 37,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::cécilia siharaj,KL18,Koh-Lanta : Thaïlande,Cécilia Siharaj,18.0,1,Lost Challenge 10th jury member Day 38,ELIMINATION_CHALLENGE,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=EPREUVE_ELIMINATOIRE,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::gabriel gubbels,KL18,Koh-Lanta : Thaïlande,Gabriel Gubbels,19.0,1,15th Voted Out 11th jury member Day 39,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::pascal salviani,KL18,Koh-Lanta : Thaïlande,Pascal Salviani,20.0,1,Runner-up Day 40,JURY_FINAL_DECISION,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,Le candidat atteint le jury final mais perd la décision finale des jurés. Cette sortie est distincte de l'orientation et des poteaux.,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
KL18::wendy gervois,KL18,Koh-Lanta : Thaïlande,Wendy Gervois,21.0,0,Sole Survivor Day 40,CENSORED_WINNER,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
"KL25::céline ""lili"" gasnier",KL25,Koh-Lanta : Le Totem Maudit,"Céline ""Lili"" Gasnier",1.0,1,1st Voted Out Day 2,VOTE_CONSEIL,VERIFY_FINALE_POTEAUX | VERIFY_AMBASSADEURS,departure_type_normalized=CONSEIL,,,,,,,,NOT_STARTED,,VOTE_CONSEIL | MEDICAL | ELIMINATION_CHALLENGE | AMBASSADEURS | DESTINS_LIES | FINALE_ORIENTATION | FINALE_POTEAUX | JURY_FINAL_DECISION | VOLUNTARY | DISCIPLINARY_EXPULSION
